,,,
조별과제,참여자 이름,대화 유형,내용
2,E(2),의견,*는 왓다 간거???
2,E(2),의견,흠……
2,E(2),의견,흠……..
2,E(2),의견,흠……………..
2,E(2),의견,또 안온 사람 잇음?
2,E(2),의견,흑. 흑.
2,E(2),의견,교수님께서
2,E(2),의견,빨리
2,E(2),의견,내용
2,E(2),의견,바꾸라고 하십니다
2,E(2),의견,그리고
2,E(2),의견,리본도 빨리 하라고 하십니다
2,E(2),의견,거. 의도착
2,E(2),의견,들어옹시오\
2,E(2),의견,오늘
2,E(2),의견,안 온 사람즐
2,E(2),의견,소감 남기시오.
2,E(2),의견,안그러면
2,E(2),의견,없애겠다ㅠㅠㅠㅠ‘ㅜㅜㅜ!ㅜ!ㅜㅜㅜㅜㅠ
2,E(2),의견,당신의 이름을!!!!!
2,E(2),의견,당장.
2,E(2),의견,10분 이내로
2,E(2),의견,톡.
2,E(2),의견,Plz
2,E(2),의견,이모티콘
2,E(2),의견,빨리 소감 남기시오!!
2,E(2),의견,10page/11page
2,E(2),의견,웅ㅇ
2,E(2),의견,안온 사람들
2,E(2),의견,이거 지금 할 수 잇으신분????
2,E(2),의견,안되면 안된다고 대답~해주세요^^
2,E(2),의견,나도;;
2,E(2),의견,아이프로페서인디
2,E(2),의견,제가 하엿음
2,E(2),의견,우리 담주 화에
2,E(2),의견,회식 ㄱㄱ하는거임??
2,E(2),의견,가면갈사람 좋아요
2,E(2),의견,ㄱ
2,E(2),의견,거.
2,E(2),의견,팀별 한명씩은
2,E(2),의견,작품 옆에 있어야된다니까
2,E(2),의견,뽑기할게여
2,E(2),의견,샵검색: #제비뽑기
2,E(2),의견,*업~~!!
2,E(2),의견,?수업이 없는데
2,E(2),의견,어케 발표가 잇지?
2,E(2),의견,??
2,E(2),의견,ㄷㄷ 어디서 확인해
2,E(2),의견,샵검색: #제비뽑기
2,E(2),의견,* 업~~!!
2,E(2),의견,리본 없음
2,E(2),의견,…
2,E(2),의견,쩝
2,E(2),의견,언니
2,E(2),의견,인칼 건물이면
2,E(2),의견,종이 가방좀 가져와주면 안됨??
2,E(2),의견,ㅜㅜ
2,E(2),의견,그리고 테이프랑
2,E(2),의견,걍 내일 ㄱㄱ하시죠
2,E(2),의견,이게머지?
2,E(2),의견,me.
2,E(2),의견,gmg
2,E(2),의견,No problem
2,E(2),의견,이모티콘
2,E(2),의견,ㄴㄷ gmg
2,E(2),의견,好👌
2,E(2),의견,나도 상관 옶긴한데
2,E(2),의견,..
2,E(2),의견,이모티콘
2,E(2),의견,결정!!
2,E(2),의견,아니 그래서 빨리 결정 ㅜㅜ
2,E(2),의견,이모티콘
2,E(2),의견,지금 다들 과제 끝나긴 하심?
2,E(2),의견,ㅃㄹ
2,E(2),의견,과제 다한사람
2,E(2),의견,체크표힐ㄹ
2,E(2),의견,못한사람 하트표시
2,E(2),의견,ㄱㅊ아언니
2,E(2),의견,나 일단 밥푸파하러 간다?
2,E(2),의견,조교쌤 불러서
2,E(2),의견,사달라고 하고싶다
2,E(2),의견,그럼나 무조건 참여할게
2,E(2),의견,근데 마통 ㅜㅜ
2,E(2),의견,이신데 어케
2,E(2),의견,사줌
2,E(2),의견,1130
2,E(2),의견,..
2,E(2),의견,1115
2,E(2),의견,11 15
2,E(2),의견,ㄱㄱ
2,E(2),의견,ㅇㄸ
2,E(2),의견,간 사람들 잇음?
2,E(2),의견,아 그래??
2,E(2),의견,4층으로
2,E(2),의견,옮겨야해
2,E(2),대답,넵
2,E(2),대답,웅
2,E(2),대답,네
2,E(2),대답,예
2,E(2),대답,네
2,E(2),대답,네
2,E(2),자료,사진
2,E(2),자료,사진
2,E(2),자료,https://miro.com/app/board/uXjVIfTQX7g=/
2,E(2),자료,https://docs.google.com/presentation/d/1N62wRyK5E7ol0T22sIhEfNub-iq2dRyBM9reagG9Vo0/edit#slide=id.p
2,E(2),자료,사진 3장
2,E(2),자료,사진
2,E(2),자료,사진
2,E(2),자료,사진
2,E(2),자료,사진
2,E(2),자료,사진
2,E(2),자료,사진
2,E(2),자료,사진
2,E(2),자료,피드백은 사진앵글
2,E(2),자료,사진
2,E(2),자료,사진
2,E(2),자료,사진
2,E(2),자료,흠 일단 모여서 사진이라도 찰칵 ㄱㄱ
2,E(2),자료,사진
2,E(2),자료,"일단 영정 사진에는 여러 개의 에코백 사진과, 그 에코백을 사용하는 사람의 모습을 함께 담았습니다."
2,E(2),자료,사진
2,E(2),자료,사진
2,E(2),자료,근데 교수님이 어디다 링크 올리심…??
2,E(2),자료,꽃 대 링크
2,E(2),자료,사진
2,E(2),자료,사진
2,E(2),자료,영정 사진 빨리
2,E(2),자료,https://docs.google.com/presentation/d/1X1FWPEUHPOPCglqrwy_yw6IJAwB-3LlijSgoCO-c3QM/edit?slide=id.p1#slide=id.p1
2,E(2),자료,독사진 보내보슈
2,E(2),자료,사진
2,E(2),자료,사진
2,E(2),자료,사진
2,E(2),잡담,ㅇㅎ
2,E(2),잡담,ㅇㅎ
2,E(2),잡담,뭐임 ㅋㅋㅋㅋㅋㅋ
2,E(2),잡담,ㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2,E(2),잡담,ㅇㅋ 한시간 정도면 끝나나
2,E(2),잡담,ㅋㅋ
2,E(2),잡담,ㅋ
2,E(2),잡담,ㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2,E(2),잡담,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2,E(2),잡담,ㅇㅋ
2,E(2),잡담,그간 어떰 ㅎ
2,E(2),잡담,ㅇㅋ
2,E(2),잡담,ㅇㅋ
2,E(2),잡담,언제함 ㅋ
2,E(2),잡담,언니는 필참 ㄱ ㅋ
2,E(2),잡담,ㅇㅋ
2,E(2),잡담,ㅋㅋ맞긴해~~
2,E(2),잡담,ㅇㅋ
2,E(2),잡담,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2,E(2),잡담,ㅇㅋ
2,E(2),잡담,ㅇㅋㅇㅋ
2,E(2),잡담,ㅎ
2,E(2),잡담,엉 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2,E(2),잡담,ㅇㅋ
2,E(2),잡담,ㅇㅋ
2,E(2),잡담,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2,E(2),잡담,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2,E(2),잡담,ㅋㅋ
2,E(2),잡담,ㅋ
2,E(2),잡담,3층 ㅋㅋ
2,E(2),잡담,ㅇㅋ
2,E(2),잡담,저 끝남요 ㅋ
2,E(2),잡담,ㅋㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅇㅋ
2,E(2),잡담,ㅇㅋ
2,E(2),잡담,맞네 ㅋ
2,E(2),잡담,흠.일단 ㅇㅋ
2,E(2),잡담,ㅋ
2,E(2),잡담,송사리웨이 기다려라 ㅋ
2,E(2),잡담,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2,E(2),잡담,우리모는 누가 하지 ㅋ
2,E(2),잡담,아니다 ㅋ
2,E(2),잡담,근데 좀. 귀찮은거같기도하고 ㅋ
2,E(2),잡담,ㅋㅋ 나도 라프 과제 하는 중
2,E(2),잡담,누가 결정좀 ㅋ
2,E(2),잡담,ㅋㅋ
2,E(2),잡담,.. 까비긴해 ㅋ
2,E(2),잡담,내 마음은 뭘까 ㅋ
2,E(2),잡담,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2,E(2),잡담,ㅋ
2,E(2),잡담,ㅇㅋ
2,E(2),의견 및 일정조율,내일 3시 맞나요?
2,E(2),의견 및 일정조율,다들 시간 언제??
2,E(2),의견 및 일정조율,나는 10시 30
2,E(2),의견 및 일정조율,그럼 난 걍 10시 30이맞다
2,E(2),의견 및 일정조율,12-1시 신청햇으니까 ㄱㅊㄱㅊ
2,E(2),의견 및 일정조율,시간 내서
2,E(2),의견 및 일정조율,언제 함
2,E(2),의견 및 일정조율,근데 나 오늘 5시 안될듯
2,E(2),의견 및 일정조율,5시 팀이랑
2,E(2),의견 및 일정조율,오늘 4시
2,F(2),의견,2인당 하나
2,F(2),의견,?
2,F(2),의견,이거 하나씩만 하면 되는데
2,F(2),의견,이거
2,F(2),의견,lxp
2,F(2),의견,이거야
2,F(2),의견,뭐하지?
2,F(2),의견,disease 할게요
2,F(2),의견,여기 누가 하고 있는데
2,F(2),의견,7페이지랑 8페이지가
2,F(2),의견,연결된거야
2,F(2),의견,emotion 끝낫습니다
2,F(2),의견,4층입니다
2,F(2),의견,브라보
2,F(2),의견,교수님 피드백:
2,F(2),의견,그런거 같긴 한데
2,F(2),의견,멘탈리티가
2,F(2),의견,질문 없다
2,F(2),의견,situational constraints도
2,F(2),의견,하나 안하기로 하지 않았어?
2,F(2),의견,오케이욥
2,F(2),의견,아니면 마지막으로 보내고
2,F(2),의견,나중에 마지막에 다 끝나면 버릴까?
2,F(2),의견,혹시 모르니까
2,F(2),의견,뭔가 열심히 줄 그었는데
2,F(2),의견,너무 많이 꼬였어;;
2,F(2),의견,머리카락인줄
2,F(2),의견,아 ㄹㅇ?
2,F(2),의견,그거
2,F(2),의견,옆에 이거 점선 있잖아
2,F(2),의견,그거 복붙 한다음에
2,F(2),의견,클릭하면 줄 끝 조절 가능함
2,F(2),의견,그리고 줄 사이에 점들이 있는데 그걸로 모양 조절 함
2,F(2),의견,그거
2,F(2),의견,끝에 점 잡고 박스에 가져다 가면
2,F(2),의견,붙일 수 있어
2,F(2),의견,인과관계?
2,F(2),의견,그런거
2,F(2),의견,예를 들어서 과식 => 살찜 => 움직이기 힘듬 => 운동 부족 => 과식
2,F(2),의견,이런 식으로
2,F(2),의견,인과관계나 왜 엮이는지에 대한 설명
2,F(2),의견,이모티콘
2,F(2),의견,와
2,F(2),의견,간절함이느껴진다
2,F(2),의견,그러죠
2,F(2),의견,?
2,F(2),의견,...?
2,F(2),의견,ㄷㄷ
2,F(2),의견,교수님 피드백: 시나리오 짤 때 한번 보세요
2,F(2),의견,정리: levarage point는 misinformation이고 팀원 다같이 머리 맞대고 이 misinformation 문제를 해결해 보자!
2,F(2),의견,가지고 왔어욥
2,F(2),의견,근데 한벌 밖에 없긴 해요
2,F(2),의견,?
2,F(2),의견,??
2,F(2),의견,????????????????????????????
2,F(2),의견,한 일주일 자체 휴강해야겠다
2,F(2),의견,오늘 경영관 7층이에욥
2,F(2),의견,이미 늦은거 내일 해야겠다....
2,F(2),의견,"좋습니다. 요청하신 대로, 먼저 **요약**하고, 그다음 **한국어 번역**을 해드릴게요."
2,F(2),의견,키우는 만큼 제제되는 곳이 존재하고 커지는 만큼 작아지는 곳이 존재한다. 마치 평형유지(equilibrium)
2,F(2),의견,F45
2,F(2),의견,뭘 정해야 인원을 정하지...
2,F(2),의견,뭔가 만들라는 거 같은데
2,F(2),의견,근데 이제 구상은 다 해 가야지
2,F(2),의견,확인이요
2,F(2),의견,ㅖ
2,F(2),의견,저기 여러분 이거 프로토타입 정해야 하는데요
2,F(2),의견,다른거 하기 힘들 거 같아서
2,F(2),의견,이걸로 할까욥?>
2,F(2),의견,사실 이런 거도 재미있을 거같은데
2,F(2),의견,솔직히 하기 힘들어서
2,F(2),의견,근데
2,F(2),의견,저런 종류의 예술 작품 찾기 너무 어려운디요
2,F(2),의견,일단 gpt 돌리고 있어욥
2,F(2),의견,이거 넥스트 스텝만 먼저 스고 넘길까요?
2,F(2),의견,다 함요
2,F(2),의견,바꾸고 싶으면 바꾸세욥
2,F(2),의견,괜찮을 거 같은데...
2,F(2),대답,ㅔ?
2,F(2),의견,이런 느낌
2,F(2),잡담,ㄷㄷ
2,F(2),의견,저도 집입니다...
2,F(2),의견,그냥 이거대로 하는게 좋을 거 같은디
2,F(2),의견,저번에 가서 예기 했던게 이거여서
2,F(2),의견,제가 할까요?
2,F(2),의견,가르친것도 없는데
2,F(2),의견,3층 나 혼잔뎁
2,F(2),의견,승아리 없음욥
2,F(2),의견,어떰요
2,F(2),의견,뒤에 130개 놔두고 앞에 하나 그리고 그 사이에 사람들이 쓰고 있는 모습 이렇게 했는데
2,F(2),의견,전 오늘 힘들 수도 있는데....
2,F(2),의견,수업 끝나기 전에 최대한 많이 하고 가겠습니다...
2,F(2),의견,A4로 할까 A3로 할까
2,F(2),의견,액자 크기
2,F(2),의견,지금 프린트 함
2,F(2),의견,일단 5시에 먼저 가서 확인해보고
2,F(2),의견,박물관으로 가는중임다
2,F(2),의견,박물관이 저번에 갔던 곳이 맞을까요...?
2,F(2),의견,교수님이 안에 갇히셨나봐요...
2,F(2),의견,음
2,F(2),의견,그럼 우리도 해산?
2,F(2),의견,우리도 해산
2,F(2),의견,넹
2,F(2),의견,교수님이 인당 5개 정도만 고치고 가면 된다고 하심요
2,F(2),의견,오면 어캐 하는지 알려드림
2,F(2),의견,저 힘들것 같습니다..... 병원 가야할 거 같아서...
2,F(2),대답,ㅇㅇ
2,F(2),대답,ㅇㅇ
2,F(2),대답,넵
2,F(2),대답,ㅇㅇ
2,F(2),대답,ㅇㅇ
2,F(2),대답,ㅇㅇ
2,F(2),대답,ㅇㅇ
2,F(2),자료,사진
2,F(2),자료,이거 미로 보면 ai러 사진뽑아서 예상 그림 만든거 있는데 확인해줄 수 있어?
2,F(2),자료,DIY Flowers Making With Plastic Carry Bags || waste plastic Bags Flowers... - https://youtube.com/watch?v=Si0_4CUexHk&si=DEyiyAdHoBG8y-l7
2,F(2),자료,사진
2,F(2),자료,사진
2,F(2),자료,동영상
2,F(2),잡담,아 ㅇㅋ
2,F(2),잡담,ㅋㅋㅋㅋㅋㅋ
2,F(2),의견 및 일정조율,9시부터 10시 30분
2,F(2),의견 및 일정조율,저 10시 부터 11시라는디요
2,F(2),의견 및 일정조율,9시30분 부터 11시 수업이네
2,F(2),의견 및 일정조율,11시 까진가
2,F(2),의견 및 일정조율,12시 1신가?
2,F(2),의견 및 일정조율,인류학 9시
2,F(2),의견 및 일정조율,5시 30분 이후 힘든데....
2,F(2),의견 및 일정조율,5시 팀이랑 하다 가면 되는 건가
2,G(2),의견,"제가 느끼기에도 솔직히 좀 설명히 부실(?) 한 것 같고 쓰는 내용도 애매모호한 것 같긴하더라고요ㅠㅠ structural, attitudinal, transactional 그냥 각각 구조적, 감정적, 소통 쪽으로 대충 맞춰서 쓰긴 했는데"
2,G(2),의견,왼쪽 칸이랑 오른쪽 칸이랑 인과관계가 맞아야 하는 것 같은데
2,G(2),의견,솔직히 그것도 잘 모르겠어서….
2,G(2),의견,아 그럼 더 어렵긴 할 것 같다ㅜ
2,G(2),의견,살짝 감정적 부분에는
2,G(2),의견,causes에는 신체적으로 힘드니까
2,G(2),의견,Effect 로 뭐 환자를 위한 행동이 아닌 개인주의적 행동을 하게되었다??
2,G(2),의견,쓰면 되지 않을까요
2,G(2),의견,사실 저도 영화를 다 안 봐서 내용을 잘 몰라서.. 근데 아마 이런 맥락 이었던 것 같기도..
2,G(2),의견,글고 위해 family is alive 를 transactional 에 넣어도 될 듯??
2,G(2),의견,류호경 교수님이 카톡말고 slack에서 소통하는거 전해달라고 하시네요… 앞으로 최대한 슬랙 활용해야 할 것 같아여
2,G(2),의견,mentality도 끝났습니다
2,G(2),의견,저희 몇층이에요?
2,G(2),의견,Here are four research questions for each theme in the slides:
2,G(2),의견,dk
2,G(2),의견,아
2,G(2),의견,완료했습니다!
2,G(2),의견,이거 제출 어떻게 하는지 아시는 분 있나요?
2,G(2),의견,따로 제출해야 하는 곳은 없고 그냥 놔두래!
2,G(2),의견,저희 다른 조 영상 하나만 봐도 되는건가요?
2,G(2),의견,peer review 들어가보니 best group 쓰는 칸
2,G(2),의견,하나밖에 없던데
2,G(2),의견,그렇겠지…
2,G(2),잡담,아
2,G(2),대답,오키
2,G(2),의견,아니 자리가 있어!
2,G(2),의견,이거 이름 채워넣어야 할 듯!
2,G(2),의견,가장 오른쪽
2,G(2),의견,한명만 해도 되는거야?
2,G(2),의견,어어
2,G(2),의견,삭제된 메시지입니다.
2,G(2),의견,그거 내가 미로에 올렸는데 안 들어가있어?
2,G(2),의견,지금 제출하는게 system map 맞지?
2,G(2),의견,헉…. 글쿤 ㅜㅜㅜ
2,G(2),의견,오키
2,G(2),의견,괜찮은데??
2,G(2),의견,수고했어!!
2,G(2),의견,이거 언제까지인지
2,G(2),의견,아는 사람?
2,G(2),의견,아아 오키
2,G(2),의견,이게 individual work 인가
2,G(2),대답,네넹
2,G(2),의견,저는 안햇어요
2,G(2),잡담,ㅜㅜㅜㅜㅜ
2,G(2),잡담,엥…..
2,G(2),대답,그런가ㅠㅠ
2,G(2),의견,오늘까지야!
2,G(2),잡담,하ㅏ
2,G(2),의견,근데 그 볼드채민
2,G(2),의견,볼드체만
2,G(2),의견,점수라는 얘기가있던데
2,G(2),의견,아마???
2,G(2),의견,내 주변도
2,G(2),의견,이미 제출해버렸는데걸…
2,G(2),의견,이거 individual work 따로 제출해야하는 곳 없고 그냥 미로 보드에 채우면 되는거 맞지?
2,G(2),의견,오키
2,G(2),의견,너희가 카페 맞지?
2,G(2),의견,이게 뭐였는지 모르겠는데 이 과제 어딨는건지 아시는 분 있나요?
2,G(2),의견,28일까지 였다는데...ㅜㅜ
2,G(2),의견,미로에 어느 부분이죠...?ㅠㅠ
2,G(2),의견,위에 그림이요…?..ㅠㅠ
2,G(2),의견,오늘까지 제출해야하는 거 혹시 뭐 있나요...?
2,G(2),의견,오늘까지 제출해야하는 건 없는 거 맞지??
2,G(2),의견,저도 1시에 수업 끝나긴 하는데 병원 가야 해서..
2,G(2),의견,헉……? ㅜㅜㅜ
2,G(2),의견,아예 새로 만들라고....?
2,G(2),의견,다들 집 가지 않았나…ㅠㅠㅠ
2,G(2),의견,전날 이렇게 알려주시면…어떻게 하라는 거지…
2,G(2),의견,저도 이미 집에 와서 ㅠㅠ
2,G(2),의견,나 밖이라12시에나 할 수 있을 것 같은데 내가 해야할 부분 주면 집 가서 할게 ㅠㅠㅠ
2,G(2),의견,집 가면 바로 확인할게…
2,G(2),의견,네넵
2,G(2),의견,Technique 내용 추가했습니다
2,G(2),의견,몇층이야?
2,G(2),의견,나도 지금 2정거장 남음
2,G(2),잡담,ㅠ
2,G(2),의견,우리 법학 3층에서 만나는 거?
2,G(2),의견,3층인데
2,G(2),의견,닫혀있어….
2,G(2),의견,문 열라고 했더니
2,G(2),의견,침입이 발생하였습니다 거리는데…??
2,G(2),의견,오키…………
2,G(2),의견,근데 다 닫혀 있는 듯?
2,G(2),의견,3층 라운지에서 할까?
2,G(2),의견,아 다목적실에서 하자
2,G(2),의견,맞나?
2,G(2),의견,음..
2,G(2),의견,액자를 사야 하려나…?
2,G(2),대답,아 오키오키
2,G(2),의견,나도 같은 조라… 얼른 끝나면 갈게
2,G(2),의견,@a 오늘 몇시에 할거야?
2,G(2),의견,영어 발표야?
2,G(2),의견,저희 그룹 슬랙에 올렸습니다
2,G(2),의견,오키ㅣ
2,G(2),의견,지금 가도 되는 거?
2,G(2),의견,아직 수업 안 끝났어요…
2,G(2),의견,저는 라프 촬영 잠깐만 하고 얼른 갈게요...
2,G(2),의견,나도… 이동 중 ㅠㅠㅠ
2,G(2),의견,저도 아직은 잘 모르겠어요…ㅠㅜㅠ
2,G(2),대답,엉….ㅠㅜㅜㅠㅜ
2,G(2),의견,지방에서 올라오는 친구 오랜만에 만나기로한 약속이라 취소를 못하겠어 ㅠㅠㅠㅜ
2,G(2),의견,내일 학교 몇시에 가는 걸로 할까요?
2,G(2),의견,나도 가느ㄴ 중
2,G(2),의견,나 지금 한양대 역!
2,G(2),대답,넵
2,G(2),대답,네
2,G(2),대답,넵
2,G(2),자료,사진
2,G(2),자료,사진
2,G(2),자료,사진
2,G(2),자료,사진
2,G(2),자료,오늘 해야 할게 영정사진 액자 만들기....?
2,G(2),자료,파일: STDT Museum Installation.pptx
2,G(2),자료,파일: STDT Museum Installation.key
2,G(2),자료,사진
2,G(2),자료,우리 작품 사진 한번 찍어서 보내줘ㅓ!
2,G(2),자료,파일: Group 3- STDT Museum Installation.pdf
2,G(2),자료,사진
2,G(2),잡담,처음에 하다가 너무 많아서 3번째부터 그만함요...ㅋㅎㅋㅎㅋㅎ
2,G(2),잡담,ㅋㅋㅋㅋㅋㅋㅋ
2,G(2),잡담,ㅋㅋㅋㅎㅋㅎㅋㅎ
2,G(2),잡담,ㅋㅋㅋㅋㅋㅋ
2,G(2),잡담,혹시 stdt 인터뷰 도아랑 내가 청소부인데 1시간 동안 인터뷰에 응해주실 청소부를 찾기가 어려운 것 같아서 혹시 텀블러 유저로 바꿔도 괜찮을까? 너무 에코백이랑 겹쳐서 별로인가? 다들 의견 좀...ㅎㅎㅎ
2,G(2),잡담,우린 카페 사장도 좋아 ㅎㅎㅎ
2,G(2),잡담,저희도 좋아여 ㅋㅎㅋㅎㅋㅋㅋ
2,G(2),잡담,ㅋㅋㅋㅋㅋㅋㅋ
2,G(2),잡담,ㅋㅋㅋㅋㅋㅋ
2,G(2),잡담,다행히 꺼졌어 침입이 발생하였습니다는 ㅋㅋㅋㅋㅋㅋㅋ
2,G(2),잡담,ㅇㅋㅇㅋ
2,G(2),잡담,빠지는 사람 두명 밖에 없는 것 같은데 괜찮지 않나??ㅋㅎㅋㅎㅋㅎ
2,G(2),의견 및 일정조율,난 2시 좀 넘어서 갈 듯..!
2,G(2),의견 및 일정조율,10-12시 사이에만 가서 정리하면 되는 것 같은데…
2,H(2),의견,저도 좋아요
2,H(2),의견,혹시 실험복 가져올 수 있는 사람 있나?
2,H(2),의견,두개만 있으면 될거 같은데
2,H(2),의견,우리 이거 어떻게 제출하는지 알아?
2,H(2),의견,미로보드에 올려야돼서...
2,H(2),의견,출석은 안함
2,H(2),의견,ㄴㄴ 조별로
2,H(2),의견,이거 어디 있어?
2,H(2),의견,그 구글 폼 오늘까지 제출
2,H(2),의견,미안;;
2,H(2),의견 및 일정조율,10시반쯤에 갈거 같은디
2,H(2),의견,딱맞게 출발해서...
2,H(2),의견,최댜한 빨리 갈게
2,H(2),의견,A visual timeline of legislation and its effects on air quality or urban planning
2,H(2),의견,여기 있음
2,H(2),의견,이거 순서대로 써야 하는거지?
2,H(2),의견,대충 어떻게 만들건지
2,H(2),의견,그리는거 아니야?
2,H(2),의견,*아 이거 전체 선택 내려줄 수 있어? 나 글이 안써지는데
2,H(2),의견,만들기 쉬워보여서 저게 괜찮을듯
2,H(2),의견,나도 내일 2시부터 가능
2,H(2),의견,다른 조 보니까 시제품은 그냥 종이로 만들었던데
2,H(2),의견,저도 집이요
2,H(2),의견,지금 들어옴
2,H(2),의견,어디 쓰면 됨?
2,H(2),의견,저도요
2,H(2),의견,4층
2,H(2),의견,지금 하고 있는건 없긴 한데
2,H(2),의견,오늘 컨펌만 받을거야?
2,H(2),의견,아
2,H(2),의견,나도 늦을거 같음
2,H(2),의견,저도 죄송...
2,H(2),의견,나 철사 사서 가는중인데
2,H(2),의견,어디로 가면돼?
2,H(2),의견,내일 하거나 안되면 토요일에 와서 해야될듯
2,H(2),의견,철사 더 사야돼서 다이소 들렀다 갈게
2,H(2),의견,오 잘했다
2,H(2),의견,월화에 뭐 해야되는거?
2,H(2),의견,난 가능
2,H(2),의견,저도 끝났는데
2,H(2),의견,조에서 뭐 정하고 바로 갈게요
2,H(2),의견,와우
2,H(2),의견,슬랙 보니까 2층인듯
2,H(2),의견,우리조 다 어디 있읍
2,H(2),의견,지금 뭐하는건지 모르겠어
2,H(2),의견,아이고
2,H(2),의견,오케이
2,H(2),의견,아 그러네
2,H(2),의견,나도 내일일걸..?
2,H(2),의견,바뀐거 아니면 내일 맞는데
2,H(2),의견,5시에 끝나고?
2,H(2),의견,난 상관 없어
2,H(2),의견,어쩔수 없지
2,H(2),의견,실험 끝나고 못가지 않아?
2,H(2),의견,나도 밖이라 못함...
2,H(2),의견,ㄷㄷ 개무섭네
2,H(2),의견,나도 내일 가능인데
2,H(2),의견,종강하고 나서도 ㄱㅊ
2,H(2),의견,가면 가
2,H(2),의견,그럼 나도 바로 가긴 해
2,H(2),의견,오 좋다
2,H(2),대답,넵
2,H(2),대답,예
2,H(2),자료,동영상
2,H(2),잡담,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2,H(2),잡담,ㅇㅋㅇㅋ
2,H(2),잡담,ㅇㅋㅇㅋ
2,H(2),잡담,ㅇㅋ
2,H(2),잡담,ㅇㅋㅇㅋ
2,H(2),잡담,ㅇㅋㅇㅋ
2,H(2),잡담,뭐야 그러네 ㅋㅋ
2,H(2),잡담,일단 ㅇㅋㅇㅋ
2,H(2),잡담,ㅇㅋㅇㅋ
2,H(2),잡담,ㅋㅋㅋㅋㅋㅌㅋㅋ
2,H(2),잡담,ㅇㅋㅇㅋ
2,H(2),잡담,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2,H(2),의견 및 일정조율,오늘도 10시 반인줄 알고 있었음...
2,H(2),의견 및 일정조율,11시 반으로 확정?
3,A(3),의견 및 일정조율,라프때 진행해보려고 하는데 어떠신가요?
3,A(3),자료,슬랙으로 평가된다고 하니깐 슬랙 확인 잘 해주세요
3,A(3),자료,주기율표 맵 슬라이드: 주기적 경향성을 화살표 등으로 시각화하여 표현. 설명 슬라이드: 주제에 대한 정의와 경향성에 대한 이유를 간단히 설명. 비교 슬라이드: 경향성을 따르는 3개 원소를 시각적으로 비교 (최소 3개 제작). 퀴즈 슬라이드: 다른 학생들이 풀 수 있는 퀴즈 2문제 출제. 팀/역할 소개 슬라이드: 팀원의 이름과 각자 맡은 역할 및 업무를 기재.
3,A(3),자료,이 슬라이드들이 포함되어야 된다고 하는데
3,A(3),의견 및 일정조율,맡고싶은거 있으신가요?
3,A(3),대답,좋아요
3,A(3),의견 및 일정조율,그럼 결과대로 각자 슬랙에서
3,A(3),의견 및 일정조율,이 역할을 맡겠다고 써주시면 될것같습니다
3,A(3),의견 및 일정조율,어떤 슬라이드에 2명 배정할까여?
3,A(3),대답,조항여
3,A(3),자료,샵검색: #사다리
3,A(3),의견,팀/역할 소개 맡으신 분이 검토도 해주시면 좋을것같아요
3,A(3),자료,https://docs.google.com/presentation/d/1If3Msb5ZNyBA6Y1XwuONDi-IsVGrMCQ_JyjIYr4o7E0/edit?usp=sharing
3,A(3),잡담,그
3,A(3),자료,포스터도 만들어야 해요
3,A(3),자료,사진
3,A(3),잡담,ㅇㅇ
3,A(3),의견 및 일정조율,저희 오늘까지 보고서 내야해서요 수업 끝나고 열심히 해봅시다
3,A(3),잡담,열심히 하는것처럼 보이게 슬랙에 채팅 많이 쳐주세요
3,A(3),자료,오늘 해야 하는 게 1. 실생활 문제 하나 정하기 2. 문제의 중요성 설명하기 3. 원하는 소재의 특성 정하기 4. 아이디어와 화학 연결하기 5. 모아서 짧은 글로 그룹당 하나 제출
3,A(3),의견 및 일정조율,이거든요 1번부터 해볼건데 슬랙에 스레드로 답글 많이 달아주세여
